Pathway 1	Pathway 2	Nr shared xrefs	Nr xrefs pathway 1	Nr xrefs pathway 2	Nr unique xrefs both pathways
WP383	WP1438	0	38	14	52
WP383	WP28	0	38	47	85
WP383	WP262	0	38	23	61
WP383	WP702	0	38	188	226
WP383	WP58	0	38	41	79
WP383	WP268	0	38	46	84
WP383	WP384	0	38	18	56
WP383	WP1441	0	38	113	151
WP383	WP334	0	38	23	61
WP383	WP49	0	38	76	114
WP383	WP516	0	38	20	58
WP383	WP43	0	38	71	109
WP383	WP585	0	38	28	66
WP383	WP1423	0	38	28	66
WP383	WP244	1	38	67	104
WP383	WP722	0	38	38	76
WP383	WP686	0	38	2	40
WP383	WP698	0	38	40	78
WP383	WP673	0	38	47	85
WP383	WP98	0	38	40	78
WP383	WP1433	0	38	41	79
WP185	WP399	1	99	98	196
WP185	WP524	7	99	37	129
WP185	WP15	1	99	191	289
WP185	WP143	0	99	43	142
WP185	WP1432	0	99	0	99
WP185	WP694	0	99	10	109
WP185	WP299	0	99	41	140
WP185	WP100	0	99	38	137
WP185	WP405	1	99	41	139
WP185	WP477	0	99	88	187
WP185	WP704	0	99	14	113
WP185	WP500	0	99	42	141
WP185	WP80	0	99	13	112
WP185	WP138	9	99	112	202
WP185	WP24	0	99	75	174
WP185	WP521	0	99	13	112
WP185	WP536	0	99	152	251
WP185	WP304	13	99	67	153
WP185	WP1435	1	99	97	195
WP185	WP134	0	99	18	117
WP185	WP712	4	99	22	119
WP185	WP357	0	99	25	124
WP185	WP691	0	99	30	129
WP185	WP229	0	99	14	113
WP185	WP1434	2	99	11	108
WP185	WP408	1	99	28	126
WP185	WP561	0	99	22	121
WP185	WP363	4	99	110	205
WP185	WP733	0	99	5	104
WP185	WP237	0	99	21	120
WP185	WP1438	0	99	14	113
WP185	WP28	1	99	47	145
WP185	WP262	1	99	23	122
WP185	WP702	0	99	188	287
WP185	WP58	0	99	41	140
WP185	WP268	0	99	46	145
WP185	WP384	1	99	18	116
WP185	WP1441	12	99	113	200
WP185	WP334	0	99	23	122
WP185	WP49	11	99	76	164
WP185	WP516	0	99	20	119
WP185	WP43	0	99	71	170
WP185	WP585	3	99	28	124
WP185	WP1423	0	99	28	127
WP185	WP244	11	99	67	155
WP185	WP722	8	99	38	130
WP185	WP686	0	99	2	101
WP185	WP698	0	99	40	139
WP185	WP673	11	99	47	135
WP185	WP98	0	99	40	139
WP185	WP1433	1	99	41	140
WP399	WP524	2	98	37	133
WP399	WP15	1	98	191	288
WP399	WP143	0	98	43	141
WP399	WP1432	0	98	0	98
WP399	WP694	0	98	10	108
WP399	WP299	1	98	41	138
WP399	WP100	0	98	38	136
WP399	WP405	0	98	41	139
WP399	WP477	0	98	88	186
WP399	WP704	0	98	14	112
WP399	WP500	13	98	42	127
WP399	WP80	0	98	13	111
WP399	WP138	6	98	112	204
WP399	WP24	0	98	75	173
WP399	WP521	0	98	13	111
WP399	WP536	8	98	152	242
WP399	WP304	3	98	67	162
WP399	WP1435	97	98	97	98
WP399	WP134	0	98	18	116
WP399	WP712	2	98	22	118
WP399	WP357	0	98	25	123
WP399	WP691	0	98	30	128
WP399	WP229	1	98	14	111
WP399	WP1434	1	98	11	108
WP399	WP408	1	98	28	125
WP399	WP561	0	98	22	120
WP399	WP363	41	98	110	167
WP399	WP733	0	98	5	103
WP399	WP237	0	98	21	119
WP399	WP1438	0	98	14	112
WP399	WP28	1	98	47	145
WP399	WP262	1	98	23	121
WP399	WP702	0	98	188	286
WP399	WP58	0	98	41	139
WP399	WP268	6	98	46	144
WP399	WP384	1	98	18	115
WP399	WP1441	4	98	113	207
WP399	WP334	0	98	23	121
WP399	WP49	2	98	76	172
WP399	WP516	0	98	20	118
WP399	WP43	0	98	71	169
WP399	WP585	0	98	28	126
WP399	WP1423	0	98	28	126
WP399	WP244	4	98	67	161
WP399	WP722	1	98	38	135
WP399	WP686	0	98	2	100
WP399	WP698	0	98	40	138
WP399	WP673	4	98	47	141
WP399	WP98	0	98	40	138
WP399	WP1433	0	98	41	139
WP524	WP15	0	37	191	228
WP524	WP143	0	37	43	80
WP524	WP1432	0	37	0	37
WP524	WP694	0	37	10	47
WP524	WP299	0	37	41	78
WP524	WP100	0	37	38	75
WP524	WP405	0	37	41	78
WP524	WP477	1	37	88	124
WP524	WP704	0	37	14	51
WP524	WP500	3	37	42	78
WP524	WP80	0	37	13	50
WP524	WP138	0	37	112	149
WP524	WP24	0	37	75	112
WP524	WP521	0	37	13	50
WP524	WP536	3	37	152	188
WP524	WP304	1	37	67	103
WP524	WP1435	2	37	97	132
WP524	WP134	0	37	18	55
WP524	WP712	1	37	22	58
WP524	WP357	0	37	25	62
WP524	WP691	0	37	30	67
WP524	WP229	0	37	14	51
WP524	WP1434	0	37	11	48
WP524	WP408	1	37	28	64
WP524	WP561	0	37	22	59
WP524	WP363	2	37	110	145
WP524	WP733	0	37	5	42
WP524	WP237	0	37	21	58
WP524	WP1438	0	37	14	51
WP524	WP28	0	37	47	84
WP524	WP262	0	37	23	60
WP524	WP702	0	37	188	225
WP524	WP58	0	37	41	78
WP524	WP268	0	37	46	83
WP524	WP384	1	37	18	54
WP524	WP1441	6	37	113	144
WP524	WP334	0	37	23	60
WP524	WP49	5	37	76	108
WP524	WP516	0	37	20	57
WP524	WP43	0	37	71	108
WP524	WP585	1	37	28	64
WP524	WP1423	0	37	28	65
WP524	WP244	7	37	67	97
WP524	WP722	2	37	38	73
WP524	WP686	0	37	2	39
WP524	WP698	0	37	40	77
WP524	WP673	1	37	47	83
WP524	WP98	0	37	40	77
WP524	WP1433	1	37	41	78
WP15	WP143	0	191	43	234
WP15	WP1432	0	191	0	191
WP15	WP694	0	191	10	201
WP15	WP299	1	191	41	231
WP15	WP100	8	191	38	221
WP15	WP405	0	191	41	232
WP15	WP477	0	191	88	279
WP15	WP704	2	191	14	203
WP15	WP500	0	191	42	233
WP15	WP80	0	191	13	204
WP15	WP138	2	191	112	301
WP15	WP24	0	191	75	266
WP15	WP521	1	191	13	203
WP15	WP536	0	191	152	343
WP15	WP304	0	191	67	258
WP15	WP1435	1	191	97	287
WP15	WP134	0	191	18	209
WP15	WP712	1	191	22	212
WP15	WP357	0	191	25	216
WP15	WP691	0	191	30	221
WP15	WP229	0	191	14	205
WP15	WP1434	2	191	11	200
WP15	WP408	11	191	28	208
WP15	WP561	3	191	22	210
WP15	WP363	0	191	110	301
WP15	WP733	0	191	5	196
WP15	WP237	0	191	21	212
WP15	WP1438	1	191	14	204
WP15	WP28	27	191	47	211
WP15	WP262	4	191	23	214
WP15	WP702	5	191	188	379
WP15	WP58	0	191	41	232
WP15	WP268	1	191	46	237
WP15	WP384	1	191	18	208
WP15	WP1441	6	191	113	298
WP15	WP334	0	191	23	214
WP15	WP49	3	191	76	264
WP15	WP516	1	191	20	210
WP15	WP43	0	191	71	262
WP15	WP585	0	191	28	219
WP15	WP1423	0	191	28	219
WP15	WP244	0	191	67	258
WP15	WP722	0	191	38	229
WP15	WP686	0	191	2	193
WP15	WP698	2	191	40	229
WP15	WP673	0	191	47	238
WP15	WP98	5	191	40	226
WP15	WP1433	2	191	41	232
WP143	WP1432	0	43	0	43
WP143	WP694	0	43	10	53
WP143	WP299	1	43	41	83
WP143	WP100	0	43	38	81
WP143	WP405	0	43	41	84
WP143	WP477	0	43	88	131
WP143	WP704	0	43	14	57
WP143	WP500	0	43	42	85
WP143	WP80	0	43	13	56
WP143	WP138	0	43	112	155
WP143	WP24	0	43	75	118
WP143	WP521	2	43	13	54
WP143	WP536	0	43	152	195
WP143	WP304	0	43	67	110
WP143	WP1435	0	43	97	140
WP143	WP134	0	43	18	61
WP143	WP712	0	43	22	65
WP143	WP357	11	43	25	57
WP143	WP691	0	43	30	73
WP143	WP229	0	43	14	57
WP143	WP1434	0	43	11	54
WP143	WP408	0	43	28	71
WP143	WP561	0	43	22	65
WP143	WP363	0	43	110	153
WP143	WP733	0	43	5	48
WP143	WP237	0	43	21	64
WP143	WP1438	0	43	14	57
WP143	WP28	0	43	47	90
WP143	WP262	0	43	23	66
WP143	WP702	0	43	188	231
WP143	WP58	0	43	41	84
WP143	WP268	0	43	46	89
WP143	WP384	0	43	18	61
WP143	WP1441	0	43	113	156
WP143	WP334	0	43	23	66
WP143	WP49	0	43	76	119
WP143	WP516	0	43	20	63
WP143	WP43	0	43	71	114
WP143	WP585	0	43	28	71
WP143	WP1423	0	43	28	71
WP143	WP244	0	43	67	110
WP143	WP722	0	43	38	81
WP143	WP686	0	43	2	45
WP143	WP698	0	43	40	83
WP143	WP673	0	43	47	90
WP143	WP98	0	43	40	83
WP143	WP1433	0	43	41	84
WP1432	WP694	0	0	10	10
WP1432	WP299	0	0	41	41
WP1432	WP100	0	0	38	38
WP1432	WP405	0	0	41	41
WP1432	WP477	0	0	88	88
WP1432	WP704	0	0	14	14
WP1432	WP500	0	0	42	42
WP1432	WP80	0	0	13	13
WP1432	WP138	0	0	112	112
WP1432	WP24	0	0	75	75
WP1432	WP521	0	0	13	13
WP1432	WP536	0	0	152	152
WP1432	WP304	0	0	67	67
WP1432	WP1435	0	0	97	97
WP1432	WP134	0	0	18	18
WP1432	WP712	0	0	22	22
WP1432	WP357	0	0	25	25
WP1432	WP691	0	0	30	30
WP1432	WP229	0	0	14	14
WP1432	WP1434	0	0	11	11
WP1432	WP408	0	0	28	28
WP1432	WP561	0	0	22	22
WP1432	WP363	0	0	110	110
WP1432	WP733	0	0	5	5
WP1432	WP237	0	0	21	21
WP1432	WP1438	0	0	14	14
WP1432	WP28	0	0	47	47
WP1432	WP262	0	0	23	23
WP1432	WP702	0	0	188	188
WP1432	WP58	0	0	41	41
WP1432	WP268	0	0	46	46
WP1432	WP384	0	0	18	18
WP1432	WP1441	0	0	113	113
WP1432	WP334	0	0	23	23
WP1432	WP49	0	0	76	76
WP1432	WP516	0	0	20	20
WP1432	WP43	0	0	71	71
WP1432	WP585	0	0	28	28
WP1432	WP1423	0	0	28	28
WP1432	WP244	0	0	67	67
WP1432	WP722	0	0	38	38
WP1432	WP686	0	0	2	2
WP1432	WP698	0	0	40	40
WP1432	WP673	0	0	47	47
WP1432	WP98	0	0	40	40
WP1432	WP1433	0	0	41	41
WP694	WP299	1	10	41	51
WP694	WP100	1	10	38	47
WP694	WP405	0	10	41	51
WP694	WP477	0	10	88	98
WP694	WP704	0	10	14	24
WP694	WP500	0	10	42	52
WP694	WP80	0	10	13	23
WP694	WP138	0	10	112	122
WP694	WP24	0	10	75	85
WP694	WP521	1	10	13	22
WP694	WP536	0	10	152	162
WP694	WP304	0	10	67	77
WP694	WP1435	0	10	97	107
WP694	WP134	0	10	18	28
WP694	WP712	0	10	22	32
WP694	WP357	0	10	25	35
WP694	WP691	5	10	30	37
WP694	WP229	4	10	14	23
WP694	WP1434	0	10	11	21
WP694	WP408	1	10	28	38
WP694	WP561	1	10	22	31
WP694	WP363	0	10	110	120
WP694	WP733	0	10	5	15
WP694	WP237	0	10	21	31
WP694	WP1438	0	10	14	24
WP694	WP28	0	10	47	57
WP694	WP262	0	10	23	33
WP694	WP702	14	10	188	191
WP694	WP58	0	10	41	51
WP694	WP268	0	10	46	56
WP694	WP384	0	10	18	28
WP694	WP1441	0	10	113	123
WP694	WP334	0	10	23	33
WP694	WP49	0	10	76	86
WP694	WP516	0	10	20	30
WP694	WP43	1	10	71	80
WP694	WP585	0	10	28	38
WP694	WP1423	0	10	28	38
WP694	WP244	0	10	67	77
WP694	WP722	0	10	38	48
WP694	WP686	0	10	2	12
WP694	WP698	9	10	40	48
WP694	WP673	0	10	47	57
WP694	WP98	0	10	40	50
WP694	WP1433	0	10	41	51
WP299	WP100	0	41	38	79
WP299	WP405	0	41	41	82
WP299	WP477	0	41	88	129
WP299	WP704	0	41	14	55
WP299	WP500	0	41	42	83
WP299	WP80	0	41	13	54
WP299	WP138	0	41	112	153
WP299	WP24	0	41	75	116
WP299	WP521	1	41	13	53
WP299	WP536	0	41	152	193
WP299	WP304	0	41	67	108
WP299	WP1435	1	41	97	137
WP299	WP134	0	41	18	59
WP299	WP712	0	41	22	63
WP299	WP357	1	41	25	65
WP299	WP691	4	41	30	71
WP299	WP229	2	41	14	53
WP299	WP1434	0	41	11	52
WP299	WP408	0	41	28	69
WP299	WP561	0	41	22	63
WP299	WP363	0	41	110	151
WP299	WP733	0	41	5	46
WP299	WP237	1	41	21	61
WP299	WP1438	0	41	14	55
WP299	WP28	0	41	47	88
WP299	WP262	0	41	23	64
WP299	WP702	11	41	188	229
WP299	WP58	0	41	41	82
WP299	WP268	0	41	46	87
WP299	WP384	0	41	18	59
WP299	WP1441	0	41	113	154
WP299	WP334	0	41	23	64
WP299	WP49	0	41	76	117
WP299	WP516	0	41	20	61
WP299	WP43	12	41	71	112
WP299	WP585	0	41	28	69
WP299	WP1423	0	41	28	69
WP299	WP244	0	41	67	108
WP299	WP722	0	41	38	79
WP299	WP686	0	41	2	43
WP299	WP698	0	41	40	81
WP299	WP673	0	41	47	88
WP299	WP98	0	41	40	81
WP299	WP1433	0	41	41	82
WP100	WP405	0	38	41	79
WP100	WP477	0	38	88	126
WP100	WP704	0	38	14	52
WP100	WP500	0	38	42	80
WP100	WP80	0	38	13	51
WP100	WP138	0	38	112	150
WP100	WP24	0	38	75	113
WP100	WP521	1	38	13	50
WP100	WP536	0	38	152	190
WP100	WP304	0	38	67	105
WP100	WP1435	0	38	97	135
WP100	WP134	1	38	18	55
WP100	WP712	0	38	22	60
WP100	WP357	0	38	25	63
WP100	WP691	0	38	30	68
WP100	WP229	0	38	14	52
WP100	WP1434	0	38	11	49
WP100	WP408	5	38	28	61
WP100	WP561	0	38	22	60
WP100	WP363	0	38	110	148
WP100	WP733	0	38	5	43
WP100	WP237	0	38	21	59
WP100	WP1438	0	38	14	52
WP100	WP28	4	38	47	81
WP100	WP262	0	38	23	61
WP100	WP702	12	38	188	226
WP100	WP58	0	38	41	79
WP100	WP268	0	38	46	84
WP100	WP384	0	38	18	56
WP100	WP1441	0	38	113	151
WP100	WP334	0	38	23	61
WP100	WP49	0	38	76	114
WP100	WP516	0	38	20	58
WP100	WP43	0	38	71	109
WP100	WP585	0	38	28	66
WP100	WP1423	0	38	28	66
WP100	WP244	0	38	67	105
WP100	WP722	0	38	38	76
WP100	WP686	0	38	2	40
WP100	WP698	0	38	40	78
WP100	WP673	0	38	47	85
WP100	WP98	0	38	40	78
WP100	WP1433	0	38	41	79
WP405	WP477	0	41	88	129
WP405	WP704	0	41	14	55
WP405	WP500	0	41	42	83
WP405	WP80	0	41	13	54
WP405	WP138	4	41	112	149
WP405	WP24	0	41	75	116
WP405	WP521	0	41	13	54
WP405	WP536	0	41	152	193
WP405	WP304	0	41	67	108
WP405	WP1435	0	41	97	138
WP405	WP134	0	41	18	59
WP405	WP712	0	41	22	63
WP405	WP357	0	41	25	66
WP405	WP691	0	41	30	71
WP405	WP229	0	41	14	55
WP405	WP1434	0	41	11	52
WP405	WP408	0	41	28	69
WP405	WP561	0	41	22	63
WP405	WP363	1	41	110	150
WP405	WP733	0	41	5	46
WP405	WP237	0	41	21	62
WP405	WP1438	0	41	14	55
WP405	WP28	0	41	47	88
WP405	WP262	0	41	23	64
WP405	WP702	0	41	188	229
WP405	WP58	0	41	41	82
WP405	WP268	0	41	46	87
WP405	WP384	0	41	18	59
WP405	WP1441	0	41	113	154
WP405	WP334	0	41	23	64
WP405	WP49	0	41	76	117
WP405	WP516	0	41	20	61
WP405	WP43	0	41	71	112
WP405	WP585	0	41	28	69
WP405	WP1423	0	41	28	69
WP405	WP244	0	41	67	108
WP405	WP722	0	41	38	79
WP405	WP686	0	41	2	43
WP405	WP698	0	41	40	81
WP405	WP673	0	41	47	88
WP405	WP98	0	41	40	81
WP405	WP1433	0	41	41	82
WP477	WP704	0	88	14	102
WP477	WP500	0	88	42	130
WP477	WP80	0	88	13	101
WP477	WP138	0	88	112	200
WP477	WP24	0	88	75	163
WP477	WP521	0	88	13	101
WP477	WP536	0	88	152	240
WP477	WP304	1	88	67	154
WP477	WP1435	0	88	97	185
WP477	WP134	0	88	18	106
WP477	WP712	0	88	22	110
WP477	WP357	0	88	25	113
WP477	WP691	0	88	30	118
WP477	WP229	0	88	14	102
WP477	WP1434	0	88	11	99
WP477	WP408	0	88	28	116
WP477	WP561	0	88	22	110
WP477	WP363	0	88	110	198
WP477	WP733	0	88	5	93
WP477	WP237	0	88	21	109
WP477	WP1438	0	88	14	102
WP477	WP28	1	88	47	134
WP477	WP262	0	88	23	111
WP477	WP702	0	88	188	276
WP477	WP58	0	88	41	129
WP477	WP268	0	88	46	134
WP477	WP384	0	88	18	106
WP477	WP1441	0	88	113	201
WP477	WP334	0	88	23	111
WP477	WP49	1	88	76	163
WP477	WP516	0	88	20	108
WP477	WP43	0	88	71	159
WP477	WP585	0	88	28	116
WP477	WP1423	0	88	28	116
WP477	WP244	1	88	67	154
WP477	WP722	0	88	38	126
WP477	WP686	0	88	2	90
WP477	WP698	0	88	40	128
WP477	WP673	1	88	47	134
WP477	WP98	0	88	40	128
WP477	WP1433	0	88	41	129
WP704	WP500	0	14	42	56
WP704	WP80	0	14	13	27
WP704	WP138	0	14	112	126
WP704	WP24	0	14	75	89
WP704	WP521	2	14	13	25
WP704	WP536	0	14	152	166
WP704	WP304	0	14	67	81
WP704	WP1435	0	14	97	111
WP704	WP134	0	14	18	32
WP704	WP712	0	14	22	36
WP704	WP357	0	14	25	39
WP704	WP691	0	14	30	44
WP704	WP229	0	14	14	28
WP704	WP1434	0	14	11	25
WP704	WP408	0	14	28	42
WP704	WP561	0	14	22	36
WP704	WP363	0	14	110	124
WP704	WP733	0	14	5	19
WP704	WP237	0	14	21	35
WP704	WP1438	0	14	14	28
WP704	WP28	0	14	47	61
WP704	WP262	0	14	23	37
WP704	WP702	5	14	188	197
WP704	WP58	0	14	41	55
WP704	WP268	0	14	46	60
WP704	WP384	0	14	18	32
WP704	WP1441	0	14	113	127
WP704	WP334	0	14	23	37
WP704	WP49	0	14	76	90
WP704	WP516	0	14	20	34
WP704	WP43	0	14	71	85
WP704	WP585	0	14	28	42
WP704	WP1423	0	14	28	42
WP704	WP244	0	14	67	81
WP704	WP722	0	14	38	52
WP704	WP686	0	14	2	16
WP704	WP698	2	14	40	52
WP704	WP673	0	14	47	61
WP704	WP98	0	14	40	54
WP704	WP1433	0	14	41	55
WP500	WP80	0	42	13	55
WP500	WP138	0	42	112	154
WP500	WP24	0	42	75	117
WP500	WP521	0	42	13	55
WP500	WP536	3	42	152	191
WP500	WP304	0	42	67	109
WP500	WP1435	13	42	97	126
WP500	WP134	1	42	18	59
WP500	WP712	0	42	22	64
WP500	WP357	0	42	25	67
WP500	WP691	0	42	30	72
WP500	WP229	0	42	14	56
WP500	WP1434	0	42	11	53
WP500	WP408	0	42	28	70
WP500	WP561	0	42	22	64
WP500	WP363	2	42	110	150
WP500	WP733	0	42	5	47
WP500	WP237	0	42	21	63
WP500	WP1438	0	42	14	56
WP500	WP28	0	42	47	89
WP500	WP262	0	42	23	65
WP500	WP702	0	42	188	230
WP500	WP58	0	42	41	83
WP500	WP268	0	42	46	88
WP500	WP384	0	42	18	60
WP500	WP1441	0	42	113	155
WP500	WP334	0	42	23	65
WP500	WP49	0	42	76	118
WP500	WP516	0	42	20	62
WP500	WP43	0	42	71	113
WP500	WP585	0	42	28	70
WP500	WP1423	0	42	28	70
WP500	WP244	0	42	67	109
WP500	WP722	0	42	38	80
WP500	WP686	0	42	2	44
WP500	WP698	4	42	40	80
WP500	WP673	1	42	47	88
WP500	WP98	0	42	40	82
WP500	WP1433	0	42	41	83
WP80	WP138	0	13	112	125
WP80	WP24	0	13	75	88
WP80	WP521	0	13	13	26
WP80	WP536	0	13	152	165
WP80	WP304	0	13	67	80
WP80	WP1435	0	13	97	110
WP80	WP134	0	13	18	31
WP80	WP712	0	13	22	35
WP80	WP357	0	13	25	38
WP80	WP691	0	13	30	43
WP80	WP229	0	13	14	27
WP80	WP1434	0	13	11	24
WP80	WP408	0	13	28	41
WP80	WP561	0	13	22	35
WP80	WP363	0	13	110	123
WP80	WP733	0	13	5	18
WP80	WP237	0	13	21	34
WP80	WP1438	0	13	14	27
WP80	WP28	0	13	47	60
WP80	WP262	0	13	23	36
WP80	WP702	0	13	188	201
WP80	WP58	0	13	41	54
WP80	WP268	0	13	46	59
WP80	WP384	0	13	18	31
WP80	WP1441	0	13	113	126
WP80	WP334	0	13	23	36
WP80	WP49	0	13	76	89
WP80	WP516	0	13	20	33
WP80	WP43	0	13	71	84
WP80	WP585	0	13	28	41
WP80	WP1423	0	13	28	41
WP80	WP244	0	13	67	80
WP80	WP722	0	13	38	51
WP80	WP686	0	13	2	15
WP80	WP698	0	13	40	53
WP80	WP673	0	13	47	60
WP80	WP98	0	13	40	53
WP80	WP1433	0	13	41	54
WP138	WP24	0	112	75	187
WP138	WP521	0	112	13	125
WP138	WP536	2	112	152	262
WP138	WP304	7	112	67	172
WP138	WP1435	6	112	97	203
WP138	WP134	0	112	18	130
WP138	WP712	6	112	22	130
WP138	WP357	0	112	25	137
WP138	WP691	0	112	30	142
WP138	WP229	0	112	14	126
WP138	WP1434	3	112	11	120
WP138	WP408	1	112	28	139
WP138	WP561	0	112	22	134
WP138	WP363	14	112	110	208
WP138	WP733	1	112	5	116
WP138	WP237	0	112	21	133
WP138	WP1438	0	112	14	126
WP138	WP28	2	112	47	158
WP138	WP262	2	112	23	135
WP138	WP702	0	112	188	300
WP138	WP58	0	112	41	153
WP138	WP268	4	112	46	158
WP138	WP384	4	112	18	126
WP138	WP1441	7	112	113	218
WP138	WP334	0	112	23	135
WP138	WP49	7	112	76	181
WP138	WP516	0	112	20	132
WP138	WP43	0	112	71	183
WP138	WP585	3	112	28	137
WP138	WP1423	0	112	28	140
WP138	WP244	7	112	67	172
WP138	WP722	2	112	38	149
WP138	WP686	1	112	2	113
WP138	WP698	0	112	40	152
WP138	WP673	5	112	47	154
WP138	WP98	0	112	40	152
WP138	WP1433	4	112	41	153
WP24	WP521	0	75	13	88
WP24	WP536	0	75	152	227
WP24	WP304	0	75	67	142
WP24	WP1435	0	75	97	172
WP24	WP134	0	75	18	93
WP24	WP712	0	75	22	97
WP24	WP357	0	75	25	100
WP24	WP691	0	75	30	105
WP24	WP229	0	75	14	89
WP24	WP1434	0	75	11	86
WP24	WP408	0	75	28	103
WP24	WP561	0	75	22	97
WP24	WP363	0	75	110	185
WP24	WP733	0	75	5	80
WP24	WP237	0	75	21	96
WP24	WP1438	0	75	14	89
WP24	WP28	0	75	47	122
WP24	WP262	0	75	23	98
WP24	WP702	0	75	188	263
WP24	WP58	0	75	41	116
WP24	WP268	0	75	46	121
WP24	WP384	0	75	18	93
WP24	WP1441	0	75	113	188
WP24	WP334	0	75	23	98
WP24	WP49	0	75	76	151
WP24	WP516	0	75	20	95
WP24	WP43	0	75	71	146
WP24	WP585	0	75	28	103
WP24	WP1423	0	75	28	103
WP24	WP244	0	75	67	142
WP24	WP722	0	75	38	113
WP24	WP686	0	75	2	77
WP24	WP698	0	75	40	115
WP24	WP673	0	75	47	122
WP24	WP98	2	75	40	113
WP24	WP1433	0	75	41	116
WP521	WP536	0	13	152	165
WP521	WP304	0	13	67	80
WP521	WP1435	0	13	97	110
WP521	WP134	0	13	18	31
WP521	WP712	0	13	22	35
WP521	WP357	2	13	25	36
WP521	WP691	0	13	30	43
WP521	WP229	0	13	14	27
WP521	WP1434	0	13	11	24
WP521	WP408	0	13	28	41
WP521	WP561	1	13	22	34
WP521	WP363	0	13	110	123
WP521	WP733	0	13	5	18
WP521	WP237	0	13	21	34
WP521	WP1438	0	13	14	27
WP521	WP28	0	13	47	60
WP521	WP262	0	13	23	36
WP521	WP702	3	13	188	198
WP521	WP58	0	13	41	54
WP521	WP268	0	13	46	59
WP521	WP384	0	13	18	31
WP521	WP1441	0	13	113	126
WP521	WP334	0	13	23	36
WP521	WP49	0	13	76	89
WP521	WP516	0	13	20	33
WP521	WP43	0	13	71	84
WP521	WP585	0	13	28	41
WP521	WP1423	0	13	28	41
WP521	WP244	0	13	67	80
WP521	WP722	0	13	38	51
WP521	WP686	0	13	2	15
WP521	WP698	2	13	40	51
WP521	WP673	0	13	47	60
WP521	WP98	0	13	40	53
WP521	WP1433	0	13	41	54
WP536	WP304	2	152	67	217
WP536	WP1435	8	152	97	241
WP536	WP134	0	152	18	170
WP536	WP712	4	152	22	170
WP536	WP357	0	152	25	177
WP536	WP691	0	152	30	182
WP536	WP229	0	152	14	166
WP536	WP1434	0	152	11	163
WP536	WP408	0	152	28	180
WP536	WP561	0	152	22	174
WP536	WP363	9	152	110	253
WP536	WP733	1	152	5	156
WP536	WP237	0	152	21	173
WP536	WP1438	0	152	14	166
WP536	WP28	0	152	47	199
WP536	WP262	0	152	23	175
WP536	WP702	0	152	188	340
WP536	WP58	11	152	41	182
WP536	WP268	1	152	46	197
WP536	WP384	0	152	18	170
WP536	WP1441	0	152	113	265
WP536	WP334	0	152	23	175
WP536	WP49	1	152	76	227
WP536	WP516	0	152	20	172
WP536	WP43	0	152	71	223
WP536	WP585	0	152	28	180
WP536	WP1423	0	152	28	180
WP536	WP244	8	152	67	211
WP536	WP722	5	152	38	185
WP536	WP686	0	152	2	154
WP536	WP698	0	152	40	192
WP536	WP673	2	152	47	197
WP536	WP98	1	152	40	191
WP536	WP1433	0	152	41	193
WP304	WP1435	3	67	97	161
WP304	WP134	0	67	18	85
WP304	WP712	3	67	22	88
WP304	WP357	0	67	25	92
WP304	WP691	0	67	30	97
WP304	WP229	0	67	14	81
WP304	WP1434	2	67	11	76
WP304	WP408	0	67	28	95
WP304	WP561	0	67	22	89
WP304	WP363	6	67	110	171
WP304	WP733	2	67	5	70
WP304	WP237	0	67	21	88
WP304	WP1438	0	67	14	81
WP304	WP28	0	67	47	114
WP304	WP262	1	67	23	90
WP304	WP702	0	67	188	255
WP304	WP58	0	67	41	108
WP304	WP268	0	67	46	113
WP304	WP384	0	67	18	85
WP304	WP1441	9	67	113	173
WP304	WP334	0	67	23	90
WP304	WP49	25	67	76	118
WP304	WP516	0	67	20	87
WP304	WP43	0	67	71	138
WP304	WP585	7	67	28	88
WP304	WP1423	0	67	28	95
WP304	WP244	12	67	67	122
WP304	WP722	2	67	38	104
WP304	WP686	0	67	2	69
WP304	WP698	0	67	40	107
WP304	WP673	12	67	47	102
WP304	WP98	0	67	40	107
WP304	WP1433	0	67	41	108
WP1435	WP134	0	97	18	115
WP1435	WP712	2	97	22	117
WP1435	WP357	0	97	25	122
WP1435	WP691	0	97	30	127
WP1435	WP229	1	97	14	110
WP1435	WP1434	1	97	11	107
WP1435	WP408	1	97	28	124
WP1435	WP561	0	97	22	119
WP1435	WP363	41	97	110	166
WP1435	WP733	0	97	5	102
WP1435	WP237	0	97	21	118
WP1435	WP1438	0	97	14	111
WP1435	WP28	1	97	47	144
WP1435	WP262	1	97	23	120
WP1435	WP702	0	97	188	285
WP1435	WP58	0	97	41	138
WP1435	WP268	6	97	46	143
WP1435	WP384	1	97	18	114
WP1435	WP1441	4	97	113	206
WP1435	WP334	0	97	23	120
WP1435	WP49	2	97	76	171
WP1435	WP516	0	97	20	117
WP1435	WP43	0	97	71	168
WP1435	WP585	0	97	28	125
WP1435	WP1423	0	97	28	125
WP1435	WP244	4	97	67	160
WP1435	WP722	1	97	38	134
WP1435	WP686	0	97	2	99
WP1435	WP698	0	97	40	137
WP1435	WP673	4	97	47	140
WP1435	WP98	0	97	40	137
WP1435	WP1433	0	97	41	138
WP134	WP712	0	18	22	40
WP134	WP357	0	18	25	43
WP134	WP691	0	18	30	48
WP134	WP229	0	18	14	32
WP134	WP1434	0	18	11	29
WP134	WP408	0	18	28	46
WP134	WP561	0	18	22	40
